ID,datetime,temperature,var1,pressure,windspeed,var2,electricity_consumption,hour,day,month
7118,2014-04-23 14:00:00,7.1,-5.7,992.0,4.18,A,198.0,14,23,4
7119,2014-04-23 15:00:00,7.9,-7.9,1000.0,3.04,A,186.0,15,23,4
7120,2014-04-23 16:00:00,5.7,-6.4,1004.0,5.795,A,186.0,16,23,4
7121,2014-04-23 17:00:00,5.0,-7.9,987.0,1.89,A,213.0,17,23,4
7122,2014-04-23 18:00:00,0.0,-2.1,1001.0,3.53,A,234.0,18,23,4
7123,2014-04-23 19:00:00,-2.1,-5.0,1003.0,2.54,A,210.0,19,23,4
7124,2014-04-23 20:00:00,-1.4,-3.6,992.0,5.08,A,270.0,20,23,4
7125,2014-04-23 21:00:00,1.4,-7.9,1006.0,7.245,A,237.0,21,23,4
7126,2014-04-23 22:00:00,2.1,-6.4,1000.0,2.765,A,252.0,22,23,4
7127,2014-04-23 23:00:00,-1.4,-5.7,993.0,2.79,A,180.0,23,23,4
7296,2014-05-01 00:00:00,5.7,4.3,985.0,6.035,A,504.0,0,1,5
7297,2014-05-01 01:00:00,6.4,5.0,994.0,2.79,A,498.0,1,1,5
7298,2014-05-01 02:00:00,5.7,5.7,1000.0,5.545,A,468.0,2,1,5
7299,2014-05-01 03:00:00,5.7,4.3,985.0,1.515,A,468.0,3,1,5
7300,2014-05-01 04:00:00,4.3,6.4,998.0,2.015,A,477.0,4,1,5
7301,2014-05-01 05:00:00,3.6,5.7,992.0,2.14,A,510.0,5,1,5
7302,2014-05-01 06:00:00,3.6,5.7,985.0,2.64,A,492.0,6,1,5
7303,2014-05-01 07:00:00,5.7,2.9,990.0,2.78,A,486.0,7,1,5
7304,2014-05-01 08:00:00,4.3,7.1,990.0,4.295,A,534.0,8,1,5
7305,2014-05-01 09:00:00,5.7,7.1,1002.0,3.165,A,522.0,9,1,5
7306,2014-05-01 10:00:00,5.0,3.6,994.0,5.08,A,546.0,10,1,5
7307,2014-05-01 11:00:00,7.1,7.1,1002.0,7.245,A,552.0,11,1,5
7308,2014-05-01 12:00:00,7.9,6.4,1003.0,2.765,A,531.0,12,1,5
7309,2014-05-01 13:00:00,5.7,5.7,999.0,2.53,C,558.0,13,1,5
7310,2014-05-01 14:00:00,6.4,4.3,990.0,3.295,A,585.0,14,1,5
7311,2014-05-01 15:00:00,5.0,5.7,993.0,3.665,A,576.0,15,1,5
7312,2014-05-01 16:00:00,7.1,4.3,994.0,4.005,A,525.0,16,1,5
7313,2014-05-01 17:00:00,6.4,2.1,993.0,8.675,A,312.0,17,1,5
7314,2014-05-01 18:00:00,4.3,2.1,996.0,12.695,A,255.0,18,1,5
7315,2014-05-01 19:00:00,5.7,5.0,996.0,16.84,A,240.0,19,1,5
7316,2014-05-01 20:00:00,5.0,3.6,1000.0,21.61,A,231.0,20,1,5
7317,2014-05-01 21:00:00,4.3,0.0,988.0,24.88,A,240.0,21,1,5
7318,2014-05-01 22:00:00,3.6,2.1,994.0,29.15,A,210.0,22,1,5
7319,2014-05-01 23:00:00,0.7,2.1,1004.0,32.28,A,240.0,23,1,5
7320,2014-05-02 00:00:00,2.1,2.9,1003.0,36.285,A,225.0,0,2,5
7321,2014-05-02 01:00:00,0.7,-1.4,990.0,39.165,A,240.0,1,2,5
7322,2014-05-02 02:00:00,2.1,0.7,989.0,41.42,A,252.0,2,2,5
7323,2014-05-02 03:00:00,1.4,1.4,994.0,45.175,A,216.0,3,2,5
7324,2014-05-02 04:00:00,-0.7,-2.9,999.0,48.82,A,216.0,4,2,5
7325,2014-05-02 05:00:00,0.7,0.7,996.0,53.34,A,216.0,5,2,5
7326,2014-05-02 06:00:00,-1.4,-1.4,995.0,56.985,A,219.0,6,2,5
7327,2014-05-02 07:00:00,0.0,-2.9,996.0,61.755,A,228.0,7,2,5
7328,2014-05-02 08:00:00,2.1,-1.4,993.0,64.9,A,228.0,8,2,5
7329,2014-05-02 09:00:00,4.3,-1.4,994.0,69.045,A,210.0,9,2,5
7330,2014-05-02 10:00:00,5.0,-7.1,994.0,5.545,A,207.0,10,2,5
7331,2014-05-02 11:00:00,5.7,-5.7,997.0,5.52,A,207.0,11,2,5
7332,2014-05-02 12:00:00,7.1,-2.9,1002.0,4.13,A,204.0,12,2,5
7333,2014-05-02 13:00:00,7.9,-5.7,994.0,3.88,A,207.0,13,2,5
7334,2014-05-02 14:00:00,7.9,-3.6,988.0,1.765,A,222.0,14,2,5
7335,2014-05-02 15:00:00,5.7,-3.6,999.0,3.655,A,222.0,15,2,5
7336,2014-05-02 16:00:00,6.4,-2.1,1007.0,2.54,A,210.0,16,2,5
7337,2014-05-02 17:00:00,6.4,-2.9,1004.0,5.205,A,237.0,17,2,5
7338,2014-05-02 18:00:00,5.7,0.0,997.0,6.62,A,264.0,18,2,5
7339,2014-05-02 19:00:00,5.7,0.7,1006.0,1.515,A,276.0,19,2,5
7340,2014-05-02 20:00:00,4.3,0.7,1005.0,1.965,A,288.0,20,2,5
7341,2014-05-02 21:00:00,4.3,0.7,994.0,2.39,A,294.0,21,2,5
7342,2014-05-02 22:00:00,3.6,0.7,1002.0,3.805,A,264.0,22,2,5
7343,2014-05-02 23:00:00,5.0,1.4,995.0,5.47,A,249.0,23,2,5
7344,2014-05-03 00:00:00,5.0,1.4,1001.0,6.61,A,201.0,0,3,5
7345,2014-05-03 01:00:00,3.6,0.0,998.0,2.515,A,204.0,1,3,5
7346,2014-05-03 02:00:00,5.0,1.4,992.0,3.155,A,222.0,2,3,5
7347,2014-05-03 03:00:00,5.0,2.9,989.0,2.015,A,255.0,3,3,5
7348,2014-05-03 04:00:00,4.3,2.9,991.0,2.39,A,210.0,4,3,5
7349,2014-05-03 05:00:00,2.1,2.1,1007.0,2.64,A,243.0,5,3,5
7350,2014-05-03 06:00:00,2.9,1.4,1000.0,2.325,A,243.0,6,3,5
7351,2014-05-03 07:00:00,2.1,0.0,989.0,3.09,A,264.0,7,3,5
7352,2014-05-03 08:00:00,2.9,-0.7,993.0,2.98,A,258.0,8,3,5
7353,2014-05-03 09:00:00,5.7,0.7,995.0,4.745,A,288.0,9,3,5
7354,2014-05-03 10:00:00,4.3,-3.6,1002.0,5.135,A,255.0,10,3,5
7355,2014-05-03 11:00:00,5.7,-1.4,998.0,2.54,A,282.0,11,3,5
7356,2014-05-03 12:00:00,7.9,-0.7,996.0,1.89,A,285.0,12,3,5
7357,2014-05-03 13:00:00,7.9,-0.7,997.0,2.655,A,276.0,13,3,5
7358,2014-05-03 14:00:00,6.4,1.4,997.0,3.92,A,240.0,14,3,5
7359,2014-05-03 15:00:00,7.1,0.7,1005.0,2.54,A,249.0,15,3,5
7360,2014-05-03 16:00:00,5.7,1.4,994.0,1.765,A,270.0,16,3,5
7361,2014-05-03 17:00:00,5.0,0.7,1003.0,3.53,A,294.0,17,3,5
7362,2014-05-03 18:00:00,5.7,3.6,986.0,1.515,A,291.0,18,3,5
7363,2014-05-03 19:00:00,5.0,2.9,996.0,1.89,A,267.0,19,3,5
7364,2014-05-03 20:00:00,5.0,4.3,987.0,1.765,C,297.0,20,3,5
7365,2014-05-03 21:00:00,2.9,2.1,996.0,1.89,C,303.0,21,3,5
7366,2014-05-03 22:00:00,5.0,4.3,987.0,4.18,A,330.0,22,3,5
7367,2014-05-03 23:00:00,2.9,4.3,1004.0,2.075,A,342.0,23,3,5
7368,2014-05-04 00:00:00,5.0,4.3,990.0,2.915,A,291.0,0,4,5
7369,2014-05-04 01:00:00,2.9,4.3,985.0,4.555,A,279.0,1,4,5
7370,2014-05-04 02:00:00,4.3,0.7,984.0,4.445,A,276.0,2,4,5
7371,2014-05-04 03:00:00,5.0,5.0,1001.0,5.085,A,264.0,3,4,5
7372,2014-05-04 04:00:00,3.6,2.1,1003.0,7.1,A,315.0,4,4,5
7373,2014-05-04 05:00:00,3.6,2.1,986.0,2.075,A,318.0,5,4,5
7374,2014-05-04 06:00:00,3.6,4.3,987.0,3.29,A,300.0,6,4,5
7375,2014-05-04 07:00:00,2.9,3.6,987.0,1.89,A,285.0,7,4,5
7376,2014-05-04 08:00:00,4.3,3.6,990.0,2.905,A,297.0,8,4,5
7377,2014-05-04 09:00:00,6.4,5.0,993.0,5.07,A,276.0,9,4,5
7378,2014-05-04 10:00:00,5.0,1.4,985.0,3.165,A,294.0,10,4,5
7379,2014-05-04 11:00:00,7.1,0.0,995.0,2.765,A,282.0,11,4,5
7380,2014-05-04 12:00:00,7.1,0.7,989.0,3.165,A,318.0,12,4,5
7381,2014-05-04 13:00:00,8.6,1.4,989.0,3.665,A,306.0,13,4,5
7382,2014-05-04 14:00:00,8.6,2.1,987.0,4.955,A,306.0,14,4,5
7383,2014-05-04 15:00:00,7.1,0.0,985.0,6.495,A,321.0,15,4,5
7384,2014-05-04 16:00:00,7.9,0.7,991.0,8.16,A,324.0,16,4,5
7385,2014-05-04 17:00:00,7.1,0.0,991.0,3.04,A,324.0,17,4,5
7386,2014-05-04 18:00:00,6.4,1.4,992.0,1.89,A,330.0,18,4,5
7387,2014-05-04 19:00:00,6.4,4.3,983.0,2.405,A,342.0,19,4,5
7388,2014-05-04 20:00:00,5.7,0.7,997.0,3.54,C,342.0,20,4,5
7389,2014-05-04 21:00:00,5.7,4.3,992.0,6.795,A,333.0,21,4,5
7390,2014-05-04 22:00:00,6.4,2.9,997.0,12.355,C,306.0,22,4,5
7391,2014-05-04 23:00:00,4.3,2.1,999.0,16.65,C,255.0,23,4,5
7392,2014-05-05 00:00:00,5.0,0.0,988.0,20.545,C,228.0,0,5,5
7393,2014-05-05 01:00:00,5.7,1.4,1000.0,24.565,C,189.0,1,5,5
7394,2014-05-05 02:00:00,4.3,0.0,999.0,30.625,C,228.0,2,5,5
7395,2014-05-05 03:00:00,5.0,-3.6,994.0,36.56,A,225.0,3,5,5
7396,2014-05-05 04:00:00,6.4,-1.4,998.0,40.98,A,189.0,4,5,5
7397,2014-05-05 05:00:00,4.3,-1.4,1004.0,46.4,C,198.0,5,5,5
7398,2014-05-05 06:00:00,4.3,0.7,1003.0,51.07,C,201.0,6,5,5
7399,2014-05-05 07:00:00,2.9,2.1,988.0,55.465,C,216.0,7,5,5
7400,2014-05-05 08:00:00,5.0,0.0,989.0,56.88,C,234.0,8,5,5
7401,2014-05-05 09:00:00,3.6,0.7,1005.0,5.395,C,216.0,9,5,5
7402,2014-05-05 10:00:00,2.1,0.0,991.0,9.025,C,222.0,10,5,5
7403,2014-05-05 11:00:00,3.6,1.4,1000.0,10.315,A,228.0,11,5,5
7404,2014-05-05 12:00:00,5.0,0.0,994.0,2.765,A,216.0,12,5,5
7405,2014-05-05 13:00:00,4.3,0.7,991.0,4.88,A,207.0,13,5,5
7406,2014-05-05 14:00:00,4.3,2.9,993.0,7.135,A,222.0,14,5,5
7407,2014-05-05 15:00:00,4.3,-0.7,1000.0,4.005,A,222.0,15,5,5
7408,2014-05-05 16:00:00,5.0,-0.7,994.0,7.775,A,222.0,16,5,5
7409,2014-05-05 17:00:00,5.0,-0.7,989.0,2.015,A,216.0,17,5,5
7410,2014-05-05 18:00:00,4.3,-0.7,990.0,4.18,A,228.0,18,5,5
7411,2014-05-05 19:00:00,2.9,-0.7,1007.0,5.72,A,237.0,19,5,5
7412,2014-05-05 20:00:00,2.9,0.7,992.0,3.165,A,240.0,20,5,5
7413,2014-05-05 21:00:00,2.1,-0.7,990.0,1.89,A,231.0,21,5,5
7414,2014-05-05 22:00:00,4.3,1.4,994.0,3.09,A,252.0,22,5,5
7415,2014-05-05 23:00:00,3.6,2.1,993.0,3.23,A,264.0,23,5,5
7416,2014-05-06 00:00:00,4.3,0.7,995.0,2.915,A,282.0,0,6,5
7417,2014-05-06 01:00:00,4.3,2.9,1000.0,1.575,A,294.0,1,6,5
7418,2014-05-06 02:00:00,2.1,1.4,994.0,3.09,A,258.0,2,6,5
7419,2014-05-06 03:00:00,2.9,0.7,987.0,1.515,A,258.0,3,6,5
7420,2014-05-06 04:00:00,-0.7,2.1,1000.0,2.54,A,267.0,4,6,5
7421,2014-05-06 05:00:00,1.4,2.1,994.0,4.43,A,282.0,5,6,5
7422,2014-05-06 06:00:00,1.4,0.0,998.0,2.64,A,261.0,6,6,5
7423,2014-05-06 07:00:00,1.4,-2.1,1005.0,1.515,A,246.0,7,6,5
7424,2014-05-06 08:00:00,2.9,-2.9,1003.0,3.665,A,231.0,8,6,5
7425,2014-05-06 09:00:00,4.3,-2.9,1004.0,3.665,A,234.0,9,6,5
7426,2014-05-06 10:00:00,3.6,-0.7,1001.0,5.33,A,246.0,10,6,5
7427,2014-05-06 11:00:00,2.9,-2.1,1003.0,7.335,A,213.0,11,6,5
7428,2014-05-06 12:00:00,7.1,-0.7,1001.0,3.88,A,243.0,12,6,5
7429,2014-05-06 13:00:00,5.7,-1.4,993.0,7.635,A,246.0,13,6,5
7430,2014-05-06 14:00:00,5.0,-3.6,998.0,10.64,A,258.0,14,6,5
7431,2014-05-06 15:00:00,5.0,-4.3,1005.0,1.89,A,240.0,15,6,5
7432,2014-05-06 16:00:00,5.7,-1.4,1003.0,2.405,A,252.0,16,6,5
7433,2014-05-06 17:00:00,5.7,-2.1,986.0,3.795,A,240.0,17,6,5
7434,2014-05-06 18:00:00,1.4,-2.1,999.0,5.4350000000000005,A,252.0,18,6,5
7435,2014-05-06 19:00:00,2.1,-2.9,997.0,2.665,A,267.0,19,6,5
7436,2014-05-06 20:00:00,2.9,0.7,992.0,2.765,A,297.0,20,6,5
7437,2014-05-06 21:00:00,0.7,-0.7,1008.0,2.09,A,330.0,21,6,5
7438,2014-05-06 22:00:00,-0.7,-2.9,990.0,3.755,A,300.0,22,6,5
7439,2014-05-06 23:00:00,-0.7,-1.4,1005.0,5.77,A,339.0,23,6,5
7440,2014-05-07 00:00:00,-0.7,-2.1,1005.0,2.64,A,336.0,0,7,5
7441,2014-05-07 01:00:00,-0.7,-2.9,990.0,2.915,A,336.0,1,7,5
7442,2014-05-07 02:00:00,0.0,-2.9,997.0,5.67,A,303.0,2,7,5
7443,2014-05-07 03:00:00,0.0,-3.6,997.0,8.335,A,270.0,3,7,5
7444,2014-05-07 04:00:00,-2.1,-2.9,995.0,10.465,A,219.0,4,7,5
7445,2014-05-07 05:00:00,-2.1,-2.9,998.0,13.845,A,249.0,5,7,5
7446,2014-05-07 06:00:00,-1.4,-4.3,1000.0,15.885,A,240.0,6,7,5
7447,2014-05-07 07:00:00,-2.1,-2.1,1002.0,19.64,A,234.0,7,7,5
7448,2014-05-07 08:00:00,0.0,0.0,1000.0,22.785,A,222.0,8,7,5
7449,2014-05-07 09:00:00,4.3,-3.6,1005.0,26.79,A,216.0,9,7,5
7450,2014-05-07 10:00:00,4.3,-2.9,999.0,29.17,A,225.0,10,7,5
7451,2014-05-07 11:00:00,5.7,-3.6,996.0,4.88,A,216.0,11,7,5
7452,2014-05-07 12:00:00,7.1,-2.1,990.0,7.135,A,240.0,12,7,5
7453,2014-05-07 13:00:00,6.4,-2.1,1004.0,2.64,A,234.0,13,7,5
7454,2014-05-07 14:00:00,5.7,-2.1,994.0,3.655,A,228.0,14,7,5
7455,2014-05-07 15:00:00,7.9,-5.0,993.0,5.195,A,213.0,15,7,5
7456,2014-05-07 16:00:00,6.4,-2.9,1004.0,2.915,A,246.0,16,7,5
7457,2014-05-07 17:00:00,6.4,-2.1,1004.0,6.295,A,243.0,17,7,5
7458,2014-05-07 18:00:00,3.6,-0.7,993.0,9.175,A,267.0,18,7,5
7459,2014-05-07 19:00:00,4.3,-1.4,1003.0,11.215,A,258.0,19,7,5
7460,2014-05-07 20:00:00,2.1,-1.4,1004.0,2.765,A,288.0,20,7,5
7461,2014-05-07 21:00:00,0.7,1.4,1004.0,2.39,A,285.0,21,7,5
7462,2014-05-07 22:00:00,2.1,-2.1,991.0,2.39,A,288.0,22,7,5
7463,2014-05-07 23:00:00,1.4,-0.7,1006.0,2.2,A,282.0,23,7,5
7464,2014-05-08 00:00:00,2.9,-2.1,993.0,2.765,A,333.0,0,8,5
7465,2014-05-08 01:00:00,2.1,-0.7,989.0,1.825,A,342.0,1,8,5
7466,2014-05-08 02:00:00,0.7,-0.7,989.0,3.54,A,366.0,2,8,5
7467,2014-05-08 03:00:00,2.9,-0.7,988.0,6.17,A,363.0,3,8,5
7468,2014-05-08 04:00:00,0.7,1.4,1005.0,7.585,A,279.0,4,8,5
7469,2014-05-08 05:00:00,3.6,-1.4,1002.0,9.25,A,252.0,5,8,5
7470,2014-05-08 06:00:00,2.9,-2.1,990.0,13.255,A,255.0,6,8,5
7471,2014-05-08 07:00:00,2.9,-1.4,1008.0,16.775,A,231.0,7,8,5
7472,2014-05-08 08:00:00,5.0,-1.4,996.0,20.92,A,252.0,8,8,5
7473,2014-05-08 09:00:00,4.3,-2.1,990.0,25.44,A,240.0,9,8,5
7474,2014-05-08 10:00:00,4.3,0.0,1000.0,28.96,A,210.0,10,8,5
7475,2014-05-08 11:00:00,7.9,1.4,995.0,31.965,A,204.0,11,8,5
7476,2014-05-08 12:00:00,7.1,-0.7,994.0,35.845,A,201.0,12,8,5
7477,2014-05-08 13:00:00,6.4,-3.6,988.0,1.64,A,204.0,13,8,5
7478,2014-05-08 14:00:00,8.6,-2.1,1001.0,4.305,A,189.0,14,8,5
7479,2014-05-08 15:00:00,7.1,-2.9,994.0,4.13,A,192.0,15,8,5
7480,2014-05-08 16:00:00,7.9,-1.4,1000.0,2.54,A,192.0,16,8,5
7481,2014-05-08 17:00:00,4.3,0.7,999.0,2.54,A,192.0,17,8,5
7482,2014-05-08 18:00:00,4.3,0.7,997.0,4.83,A,192.0,18,8,5
7483,2014-05-08 19:00:00,1.4,-1.4,1006.0,1.765,A,237.0,19,8,5
7484,2014-05-08 20:00:00,5.7,0.0,1000.0,4.63,A,252.0,20,8,5
7485,2014-05-08 21:00:00,3.6,-1.4,1001.0,7.385,A,240.0,21,8,5
7486,2014-05-08 22:00:00,2.9,-1.4,1003.0,3.29,A,264.0,22,8,5
7487,2014-05-08 23:00:00,-2.1,-0.7,988.0,3.29,A,291.0,23,8,5
7488,2014-05-09 00:00:00,-1.4,-1.4,995.0,3.305,A,246.0,0,9,5
7489,2014-05-09 01:00:00,-0.7,-2.9,995.0,5.095,A,270.0,1,9,5
7490,2014-05-09 02:00:00,-2.1,-4.3,987.0,9.115,A,243.0,2,9,5
7491,2014-05-09 03:00:00,-2.9,-2.9,1004.0,13.245,A,234.0,3,9,5
7492,2014-05-09 04:00:00,-2.1,-3.6,1000.0,15.5,A,237.0,4,9,5
7493,2014-05-09 05:00:00,-3.6,-4.3,1000.0,20.645,A,210.0,5,9,5
7494,2014-05-09 06:00:00,-2.9,-4.3,991.0,22.65,A,228.0,6,9,5
7495,2014-05-09 07:00:00,-3.6,-5.0,993.0,26.92,A,228.0,7,9,5
7496,2014-05-09 08:00:00,2.1,-3.6,997.0,30.94,A,210.0,8,9,5
7497,2014-05-09 09:00:00,5.7,-5.7,1000.0,4.38,A,210.0,9,9,5
7498,2014-05-09 10:00:00,5.0,-5.7,998.0,4.895,A,228.0,10,9,5
7499,2014-05-09 11:00:00,7.1,-7.1,1007.0,7.06,A,213.0,11,9,5
7500,2014-05-09 12:00:00,7.1,-7.1,1000.0,9.94,A,222.0,12,9,5
7501,2014-05-09 13:00:00,6.4,-5.7,989.0,11.605,A,216.0,13,9,5
7502,2014-05-09 14:00:00,7.1,-5.0,998.0,2.39,A,231.0,14,9,5
7503,2014-05-09 15:00:00,6.4,-7.1,996.0,3.165,A,213.0,15,9,5
7504,2014-05-09 16:00:00,5.7,-6.4,984.0,2.64,A,198.0,16,9,5
7505,2014-05-09 17:00:00,4.3,-6.4,1002.0,1.89,A,207.0,17,9,5
7506,2014-05-09 18:00:00,1.4,-4.3,996.0,2.015,A,231.0,18,9,5
7507,2014-05-09 19:00:00,0.7,-2.1,999.0,2.79,A,252.0,19,9,5
7508,2014-05-09 20:00:00,1.4,-2.9,1001.0,5.08,A,225.0,20,9,5
7509,2014-05-09 21:00:00,-0.7,-2.1,993.0,1.89,A,255.0,21,9,5
7510,2014-05-09 22:00:00,0.0,-2.1,997.0,3.405,A,279.0,22,9,5
7511,2014-05-09 23:00:00,0.0,-2.9,984.0,1.515,A,291.0,23,9,5
7512,2014-05-10 00:00:00,-0.7,-6.4,989.0,2.665,A,288.0,0,10,5
7513,2014-05-10 01:00:00,-2.9,-4.3,997.0,3.68,A,342.0,1,10,5
7514,2014-05-10 02:00:00,-4.3,-5.0,987.0,5.47,A,309.0,2,10,5
7515,2014-05-10 03:00:00,-3.6,-6.4,987.0,8.01,A,297.0,3,10,5
7516,2014-05-10 04:00:00,-3.6,-5.0,983.0,9.675,A,249.0,4,10,5
7517,2014-05-10 05:00:00,-4.3,-7.1,982.0,11.09,A,234.0,5,10,5
7518,2014-05-10 06:00:00,-5.0,-7.1,984.0,13.595,A,204.0,6,10,5
7519,2014-05-10 07:00:00,-2.9,-4.3,999.0,17.35,A,243.0,7,10,5
7520,2014-05-10 08:00:00,0.0,-5.7,982.0,21.12,A,240.0,8,10,5
7521,2014-05-10 09:00:00,4.3,-4.3,995.0,24.5,A,252.0,9,10,5
7522,2014-05-10 10:00:00,4.3,-6.4,1001.0,27.755,A,234.0,10,10,5
7523,2014-05-10 11:00:00,4.3,-7.9,999.0,29.92,A,261.0,11,10,5
7524,2014-05-10 12:00:00,7.1,-8.6,983.0,2.015,A,258.0,12,10,5
7525,2014-05-10 13:00:00,6.4,-5.7,993.0,3.03,A,228.0,13,10,5
7526,2014-05-10 14:00:00,6.4,-9.3,984.0,5.32,A,246.0,14,10,5
7527,2014-05-10 15:00:00,7.9,-5.0,994.0,2.79,A,243.0,15,10,5
7528,2014-05-10 16:00:00,7.1,-7.1,987.0,6.045,A,243.0,16,10,5
7529,2014-05-10 17:00:00,5.7,-5.0,977.0,10.315,A,234.0,17,10,5
7530,2014-05-10 18:00:00,5.7,-5.7,991.0,13.57,A,252.0,18,10,5
7531,2014-05-10 19:00:00,2.9,-5.7,977.0,16.2,A,243.0,19,10,5
7532,2014-05-10 20:00:00,2.1,-1.4,978.0,2.015,A,282.0,20,10,5
7533,2014-05-10 21:00:00,0.0,-1.4,987.0,2.64,A,309.0,21,10,5
7534,2014-05-10 22:00:00,-1.4,-0.7,996.0,2.39,A,309.0,22,10,5
7535,2014-05-10 23:00:00,-2.1,-2.9,984.0,2.655,A,354.0,23,10,5
7536,2014-05-11 00:00:00,-2.9,-2.9,995.0,3.665,A,348.0,0,11,5
7537,2014-05-11 01:00:00,-2.1,-5.0,981.0,1.95,A,369.0,1,11,5
7538,2014-05-11 02:00:00,-2.1,-4.3,992.0,2.015,A,372.0,2,11,5
7539,2014-05-11 03:00:00,-5.0,-5.7,979.0,4.305,A,360.0,3,11,5
7540,2014-05-11 04:00:00,-3.6,-2.1,981.0,2.015,A,348.0,4,11,5
7541,2014-05-11 05:00:00,-4.3,-5.7,979.0,2.515,A,375.0,5,11,5
7542,2014-05-11 06:00:00,-2.9,-5.7,980.0,3.405,A,309.0,6,11,5
7543,2014-05-11 07:00:00,-3.6,-5.0,976.0,1.89,A,312.0,7,11,5
7544,2014-05-11 08:00:00,-0.7,-2.1,993.0,4.755,A,312.0,8,11,5
7545,2014-05-11 09:00:00,0.7,-2.1,986.0,6.295,A,282.0,9,11,5
7546,2014-05-11 10:00:00,3.6,-4.3,995.0,1.64,A,291.0,10,11,5
7547,2014-05-11 11:00:00,3.6,-2.1,981.0,2.53,A,303.0,11,11,5
7548,2014-05-11 12:00:00,3.6,-2.9,979.0,3.415,A,294.0,12,11,5
7549,2014-05-11 13:00:00,5.0,-4.3,975.0,4.205,A,306.0,13,11,5
7550,2014-05-11 14:00:00,5.7,-3.6,977.0,6.995,A,336.0,14,11,5
7551,2014-05-11 15:00:00,3.6,-1.4,982.0,2.515,A,354.0,15,11,5
7552,2014-05-11 16:00:00,5.0,-2.1,992.0,2.515,A,354.0,16,11,5
7553,2014-05-11 17:00:00,4.3,-1.4,986.0,2.655,A,399.0,17,11,5
7554,2014-05-11 18:00:00,2.1,-2.9,977.0,2.765,A,453.0,18,11,5
7555,2014-05-11 19:00:00,2.9,-1.4,987.0,3.655,A,483.0,19,11,5
7556,2014-05-11 20:00:00,2.9,-2.1,988.0,3.545,A,420.0,20,11,5
7557,2014-05-11 21:00:00,2.9,-0.7,985.0,4.3100000000000005,A,450.0,21,11,5
7558,2014-05-11 22:00:00,1.4,1.4,985.0,6.075,A,474.0,22,11,5
7559,2014-05-11 23:00:00,0.7,0.7,985.0,7.09,A,474.0,23,11,5
7560,2014-05-12 00:00:00,1.4,-1.4,994.0,2.665,A,507.0,0,12,5
7561,2014-05-12 01:00:00,0.7,-2.1,978.0,5.455,A,420.0,1,12,5
7562,2014-05-12 02:00:00,0.7,-2.1,984.0,7.12,A,282.0,2,12,5
7563,2014-05-12 03:00:00,2.9,-3.6,994.0,12.18,A,222.0,3,12,5
7564,2014-05-12 04:00:00,3.6,-5.0,991.0,17.99,A,210.0,4,12,5
7565,2014-05-12 05:00:00,0.0,-4.3,982.0,20.745,A,219.0,5,12,5
7566,2014-05-12 06:00:00,3.6,-4.3,983.0,24.89,A,210.0,6,12,5
7567,2014-05-12 07:00:00,0.0,-3.6,993.0,2.015,A,219.0,7,12,5
7568,2014-05-12 08:00:00,5.7,-6.4,998.0,5.895,A,231.0,8,12,5
7569,2014-05-12 09:00:00,5.0,-7.9,982.0,8.275,A,252.0,9,12,5
7570,2014-05-12 10:00:00,5.0,-7.9,989.0,16.95,A,234.0,10,12,5
7571,2014-05-12 11:00:00,6.4,-9.3,991.0,25.89,A,240.0,11,12,5
7572,2014-05-12 12:00:00,8.6,-8.6,994.0,35.22,A,219.0,12,12,5
7573,2014-05-12 13:00:00,7.9,-12.1,980.0,44.675,A,240.0,13,12,5
7574,2014-05-12 14:00:00,7.9,-10.0,984.0,54.755,A,225.0,14,12,5
7575,2014-05-12 15:00:00,7.9,-12.9,991.0,62.655,A,249.0,15,12,5
7576,2014-05-12 16:00:00,6.4,-10.0,995.0,71.22,A,246.0,16,12,5
7577,2014-05-12 17:00:00,5.7,-10.0,997.0,75.365,A,225.0,17,12,5
7578,2014-05-12 18:00:00,5.7,-9.3,995.0,80.41,A,258.0,18,12,5
7579,2014-05-12 19:00:00,7.1,-10.0,980.0,4.38,A,246.0,19,12,5
7580,2014-05-12 20:00:00,3.6,-8.6,980.0,5.77,A,270.0,20,12,5
7581,2014-05-12 21:00:00,0.0,-8.6,983.0,7.9,A,279.0,21,12,5
7582,2014-05-12 22:00:00,0.7,-7.1,981.0,1.89,A,198.0,22,12,5
7583,2014-05-12 23:00:00,2.9,-10.7,982.0,7.31,A,204.0,23,12,5
7584,2014-05-13 00:00:00,-0.7,-14.3,996.0,11.73,A,219.0,0,13,5
7585,2014-05-13 01:00:00,0.0,-12.9,999.0,19.005,A,195.0,1,13,5
7586,2014-05-13 02:00:00,0.0,-14.3,989.0,24.05,A,207.0,2,13,5
7587,2014-05-13 03:00:00,-2.1,-13.6,1002.0,28.57,A,198.0,3,13,5
7588,2014-05-13 04:00:00,-3.6,-13.6,987.0,32.215,A,192.0,4,13,5
7589,2014-05-13 05:00:00,0.0,-11.4,993.0,36.385,A,195.0,5,13,5
7590,2014-05-13 06:00:00,-2.1,-12.9,994.0,40.765,A,201.0,6,13,5
7591,2014-05-13 07:00:00,0.0,-14.3,998.0,46.2,A,192.0,7,13,5
7592,2014-05-13 08:00:00,-0.7,-14.3,990.0,52.725,A,183.0,8,13,5
7593,2014-05-13 09:00:00,1.4,-12.1,1001.0,59.625,A,195.0,9,13,5
7594,2014-05-13 10:00:00,2.1,-13.6,991.0,64.545,A,213.0,10,13,5
